run_key,target,model,setting,task,arm,stage,trial,seed,metric,detail,gat_hidden_dim,graph_metric,jk_mode,lr,num_layers,proj_dim,scorer_hidden,tau_quantile,weight_decay,score,elapsed_sec,mean_density,empty_frac,curvature,gnn_input_clip,gnn_input_scale,hyp_gnn_type,hyperbolic_gnn
glue|bert-base-uncased|cola_wide|baseline|t0|s42|tune,glue,bert-base-uncased,cola_wide,cola,baseline,tune,0,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=cat;lr=0.0002;num_layers=2;proj_dim=128;scorer_hidden=128;tau_quantile=0.38;weight_decay=0.0,64,cosine,cat,0.0002,2,128,128,0.38,0.0,45.81,131.1,0.4846,0.0,,,,,
glue|bert-base-uncased|cola_wide|baseline|t1|s42|tune,glue,bert-base-uncased,cola_wide,cola,baseline,tune,1,42,mcc,gat_hidden_dim=128;graph_metric=cosine;jk_mode=cat;lr=0.001;num_layers=2;proj_dim=512;scorer_hidden=128;tau_quantile=0.0125;weight_decay=1e-05,128,cosine,cat,0.001,2,512,128,0.0125,1e-05,45.68,130.1,0.12444,0.0,,,,,
glue|bert-base-uncased|cola_wide|baseline|t2|s42|tune,glue,bert-base-uncased,cola_wide,cola,baseline,tune,2,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=max;lr=2e-05;num_layers=4;proj_dim=128;scorer_hidden=256;tau_quantile=0.1;weight_decay=5e-05,64,cosine,max,2e-05,4,128,256,0.1,5e-05,0.0,133.91,0.20685,0.0,,,,,
glue|bert-base-uncased|cola_wide|baseline|t3|s42|tune,glue,bert-base-uncased,cola_wide,cola,baseline,tune,3,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=cat;lr=0.001;num_layers=2;proj_dim=256;scorer_hidden=128;tau_quantile=0.025;weight_decay=5e-05,64,cosine,cat,0.001,2,256,128,0.025,5e-05,47.7,131.23,0.13512,0.0,,,,,
glue|bert-base-uncased|cola_wide|baseline|t4|s42|tune,glue,bert-base-uncased,cola_wide,cola,baseline,tune,4,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=cat;lr=0.0002;num_layers=4;proj_dim=128;scorer_hidden=256;tau_quantile=0.075;weight_decay=5e-05,64,cosine,cat,0.0002,4,128,256,0.075,5e-05,46.03,135.26,0.1844,0.0,,,,,
glue|bert-base-uncased|cola_wide|baseline|t5|s42|tune,glue,bert-base-uncased,cola_wide,cola,baseline,tune,5,42,mcc,gat_hidden_dim=256;graph_metric=cosine;jk_mode=cat;lr=2e-05;num_layers=2;proj_dim=128;scorer_hidden=256;tau_quantile=0.1;weight_decay=1e-05,256,cosine,cat,2e-05,2,128,256,0.1,1e-05,25.81,131.82,0.21031,0.0,,,,,
glue|bert-base-uncased|cola_wide|baseline|t6|s42|tune,glue,bert-base-uncased,cola_wide,cola,baseline,tune,6,42,mcc,gat_hidden_dim=128;graph_metric=cosine;jk_mode=max;lr=0.001;num_layers=4;proj_dim=512;scorer_hidden=256;tau_quantile=0.15;weight_decay=5e-05,128,cosine,max,0.001,4,512,256,0.15,5e-05,44.43,136.35,0.25747,0.0,,,,,
glue|bert-base-uncased|cola_wide|baseline|t7|s42|tune,glue,bert-base-uncased,cola_wide,cola,baseline,tune,7,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=cat;lr=0.0002;num_layers=4;proj_dim=256;scorer_hidden=128;tau_quantile=0.0125;weight_decay=5e-05,64,cosine,cat,0.0002,4,256,128,0.0125,5e-05,48.17,137.65,0.11966,0.0,,,,,
glue|bert-base-uncased|cola_wide|baseline|t8|s42|tune,glue,bert-base-uncased,cola_wide,cola,baseline,tune,8,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=max;lr=0.001;num_layers=4;proj_dim=256;scorer_hidden=256;tau_quantile=0.05;weight_decay=0.0,64,cosine,max,0.001,4,256,256,0.05,0.0,45.97,138.87,0.15689,0.0,,,,,
glue|bert-base-uncased|cola_wide|baseline|t9|s42|tune,glue,bert-base-uncased,cola_wide,cola,baseline,tune,9,42,mcc,gat_hidden_dim=256;graph_metric=cosine;jk_mode=cat;lr=2e-05;num_layers=4;proj_dim=256;scorer_hidden=256;tau_quantile=0.0375;weight_decay=5e-05,256,cosine,cat,2e-05,4,256,256,0.0375,5e-05,36.06,135.84,0.1474,0.0,,,,,
glue|bert-base-uncased|cola_wide|baseline|t10|s42|tune,glue,bert-base-uncased,cola_wide,cola,baseline,tune,10,42,mcc,gat_hidden_dim=256;graph_metric=cosine;jk_mode=cat;lr=0.001;num_layers=2;proj_dim=256;scorer_hidden=128;tau_quantile=0.1;weight_decay=1e-05,256,cosine,cat,0.001,2,256,128,0.1,1e-05,45.32,132.57,0.21031,0.0,,,,,
glue|bert-base-uncased|cola_wide|baseline|t11|s42|tune,glue,bert-base-uncased,cola_wide,cola,baseline,tune,11,42,mcc,gat_hidden_dim=256;graph_metric=cosine;jk_mode=max;lr=0.001;num_layers=2;proj_dim=512;scorer_hidden=128;tau_quantile=0.28;weight_decay=0.0,256,cosine,max,0.001,2,512,128,0.28,0.0,44.84,132.71,0.38582,0.0,,,,,
glue|bert-base-uncased|cola_wide|baseline|t12|s42|tune,glue,bert-base-uncased,cola_wide,cola,baseline,tune,12,42,mcc,gat_hidden_dim=128;graph_metric=cosine;jk_mode=cat;lr=0.0002;num_layers=4;proj_dim=128;scorer_hidden=256;tau_quantile=0.2;weight_decay=1e-05,128,cosine,cat,0.0002,4,128,256,0.2,1e-05,45.35,135.11,0.30146,0.0,,,,,
glue|bert-base-uncased|cola_wide|baseline|t13|s42|tune,glue,bert-base-uncased,cola_wide,cola,baseline,tune,13,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=cat;lr=0.001;num_layers=2;proj_dim=256;scorer_hidden=128;tau_quantile=0.0125;weight_decay=1e-05,64,cosine,cat,0.001,2,256,128,0.0125,1e-05,47.92,129.74,0.11963,0.0,,,,,
glue|bert-base-uncased|cola_wide|baseline|t14|s42|tune,glue,bert-base-uncased,cola_wide,cola,baseline,tune,14,42,mcc,gat_hidden_dim=256;graph_metric=cosine;jk_mode=cat;lr=2e-05;num_layers=2;proj_dim=512;scorer_hidden=256;tau_quantile=0.0125;weight_decay=0.0,256,cosine,cat,2e-05,2,512,256,0.0125,0.0,26.64,128.3,0.12168,0.0,,,,,
glue|bert-base-uncased|cola_wide|baseline|t15|s42|tune,glue,bert-base-uncased,cola_wide,cola,baseline,tune,15,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=cat;lr=0.001;num_layers=4;proj_dim=256;scorer_hidden=128;tau_quantile=0.1;weight_decay=1e-05,64,cosine,cat,0.001,4,256,128,0.1,1e-05,44.89,132.64,0.20863,0.0,,,,,
